"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
-1,0.2,0,1.8,1,1,-0.475,3.818,0.525,2.818,0.276,7.943
-1,0.2,0,2,0,0,-1.91,3.845,-0.91,2.845,0.829,8.095
-1,0.2,0,2,0,1,-0.661,3.843,0.339,2.843,0.115,8.083
-1,0.2,0,2,0.2,0,-1.824,3.924,-0.824,2.924,0.678,8.549
-1,0.2,0,2,0.2,1,-0.598,3.911,0.402,2.911,0.162,8.473
-1,0.2,0,2,0.4,0,-2,3.85,-1,2.85,0.999,8.121
-1,0.2,0,2,0.4,1,-0.507,3.875,0.493,2.875,0.243,8.265
-1,0.2,0,2,0.6,0,-1.993,3.968,-0.993,2.968,0.987,8.809
-1,0.2,0,2,0.6,1,-0.441,4.105,0.559,3.105,0.312,9.644
-1,0.2,0,2,0.8,0,-2.294,3.913,-1.294,2.913,1.674,8.488
-1,0.2,0,2,0.8,1,-0.9,4.15,0.1,3.15,0.01,9.92
-1,0.2,0,2,1,0,-2.271,3.996,-1.271,2.996,1.615,8.976
-1,0.2,0,2,1,1,-0.371,4.194,0.629,3.194,0.396,10.199
-1,0.2,0.4,1,0,0,-1.007,0.827,-0.007,-0.173,0,0.03
-1,0.2,0.4,1,0,1,-0.187,0.873,0.813,-0.127,0.66,0.016
-1,0.2,0.4,1,0.2,0,-1.128,0.806,-0.128,-0.194,0.017,0.038
-1,0.2,0.4,1,0.2,1,-0.174,1.009,0.826,0.009,0.682,0
-1,0.2,0.4,1,0.4,0,-1.236,0.801,-0.236,-0.199,0.056,0.04
-1,0.2,0.4,1,0.4,1,-0.051,1.09,0.949,0.09,0.901,0.008
-1,0.2,0.4,1,0.6,0,-1.414,0.763,-0.414,-0.237,0.171,0.056
-1,0.2,0.4,1,0.6,1,0.032,1.21,1.032,0.21,1.064,0.044
-1,0.2,0.4,1,0.8,0,-1.561,0.696,-0.561,-0.304,0.314,0.093
-1,0.2,0.4,1,0.8,1,-0.07,1.386,0.93,0.386,0.866,0.149
-1,0.2,0.4,1,1,0,-1.686,0.622,-0.686,-0.378,0.47,0.143
-1,0.2,0.4,1,1,1,-0.073,1.494,0.927,0.494,0.859,0.244
-1,0.2,0.4,1.2,0,0,-1.232,1.089,-0.232,0.089,0.054,0.008
-1,0.2,0.4,1.2,0,1,-0.184,1.153,0.816,0.153,0.665,0.023
-1,0.2,0.4,1.2,0.2,0,-1.262,1.116,-0.262,0.116,0.069,0.013
-1,0.2,0.4,1.2,0.2,1,-0.21,1.219,0.79,0.219,0.624,0.048
-1,0.2,0.4,1.2,0.4,0,-1.535,1.093,-0.535,0.093,0.287,0.009
-1,0.2,0.4,1.2,0.4,1,-0.198,1.37,0.802,0.37,0.643,0.137
-1,0.2,0.4,1.2,0.6,0,-1.71,1.027,-0.71,0.027,0.504,0.001
-1,0.2,0.4,1.2,0.6,1,0.003,1.456,1.003,0.456,1.005,0.208
-1,0.2,0.4,1.2,0.8,0,-1.872,0.98,-0.872,-0.02,0.76,0
-1,0.2,0.4,1.2,0.8,1,0.366,1.548,1.366,0.548,1.867,0.301
-1,0.2,0.4,1.2,1,0,-2.002,0.875,-1.002,-0.125,1.004,0.016
-1,0.2,0.4,1.2,1,1,0.293,1.66,1.293,0.66,1.671,0.436
-1,0.2,0.4,1.4,0,0,-1.208,1.258,-0.208,0.258,0.043,0.067
-1,0.2,0.4,1.4,0,1,0.07,1.338,1.07,0.338,1.145,0.115
-1,0.2,0.4,1.4,0.2,0,-1.607,1.334,-0.607,0.334,0.369,0.111
-1,0.2,0.4,1.4,0.2,1,0.063,1.417,1.063,0.417,1.131,0.174
-1,0.2,0.4,1.4,0.4,0,-1.647,1.295,-0.647,0.295,0.418,0.087
-1,0.2,0.4,1.4,0.4,1,-0.062,1.582,0.938,0.582,0.88,0.338
-1,0.2,0.4,1.4,0.6,0,-2.061,1.261,-1.061,0.261,1.125,0.068
-1,0.2,0.4,1.4,0.6,1,0.443,1.559,1.443,0.559,2.082,0.313
-1,0.2,0.4,1.4,0.8,0,-2.107,1.237,-1.107,0.237,1.226,0.056
-1,0.2,0.4,1.4,0.8,1,0.884,1.485,1.884,0.485,3.551,0.235
-1,0.2,0.4,1.4,1,0,-2.287,1.109,-1.287,0.109,1.657,0.012
-1,0.2,0.4,1.4,1,1,-1.843,1.689,-0.843,0.689,0.711,0.475
-1,0.2,0.4,1.6,0,0,-1.537,1.544,-0.537,0.544,0.288,0.296
-1,0.2,0.4,1.6,0,1,0.101,1.506,1.101,0.506,1.211,0.256
-1,0.2,0.4,1.6,0.2,0,-1.713,1.524,-0.713,0.524,0.508,0.274
-1,0.2,0.4,1.6,0.2,1,-0.425,1.656,0.575,0.656,0.33,0.431
-1,0.2,0.4,1.6,0.4,0,-1.301,1.535,-0.301,0.535,0.091,0.286
-1,0.2,0.4,1.6,0.4,1,0.26,1.64,1.26,0.64,1.586,0.41
-1,0.2,0.4,1.6,0.6,0,-2.333,1.399,-1.333,0.399,1.776,0.16
-1,0.2,0.4,1.6,0.6,1,0.948,1.573,1.948,0.573,3.793,0.328
-1,0.2,0.4,1.6,0.8,0,-2.33,1.392,-1.33,0.392,1.768,0.154
-1,0.2,0.4,1.6,0.8,1,1.209,1.561,2.209,0.561,4.882,0.315
-1,0.2,0.4,1.6,1,0,-2.629,1.344,-1.629,0.344,2.654,0.119
-1,0.2,0.4,1.6,1,1,1.681,1.495,2.681,0.495,7.187,0.245
-1,0.2,0.4,1.8,0,0,-1.227,1.742,-0.227,0.742,0.051,0.551
-1,0.2,0.4,1.8,0,1,0.026,1.654,1.026,0.654,1.053,0.428
-1,0.2,0.4,1.8,0.2,0,-2.016,1.576,-1.016,0.576,1.032,0.331
-1,0.2,0.4,1.8,0.2,1,0.098,1.787,1.098,0.787,1.206,0.62
-1,0.2,0.4,1.8,0.4,0,-1.846,1.56,-0.846,0.56,0.716,0.313
-1,0.2,0.4,1.8,0.4,1,1.035,1.569,2.035,0.569,4.139,0.323
-1,0.2,0.4,1.8,0.6,0,-0.281,1.989,0.719,0.989,0.516,0.979
-1,0.2,0.4,1.8,0.6,1,0.956,1.722,1.956,0.722,3.825,0.522
-1,0.2,0.4,1.8,0.8,0,-0.747,1.871,0.253,0.871,0.064,0.759
-1,0.2,0.4,1.8,0.8,1,1.348,1.677,2.348,0.677,5.515,0.458
-1,0.2,0.4,1.8,1,0,-2.701,1.512,-1.701,0.512,2.892,0.263
-1,0.2,0.4,1.8,1,1,1.692,1.61,2.692,0.61,7.245,0.372
-1,0.2,0.4,2,0,0,-1.533,1.741,-0.533,0.741,0.284,0.55
-1,0.2,0.4,2,0,1,-0.105,1.796,0.895,0.796,0.801,0.633
-1,0.2,0.4,2,0.2,0,-0.753,1.813,0.247,0.813,0.061,0.66
-1,0.2,0.4,2,0.2,1,-0.468,1.953,0.532,0.953,0.284,0.909
-1,0.2,0.4,2,0.4,0,-3.456,1.698,-2.456,0.698,6.033,0.487
-1,0.2,0.4,2,0.4,1,0.863,1.719,1.863,0.719,3.471,0.517
-1,0.2,0.4,2,0.6,0,-1.333,1.875,-0.333,0.875,0.111,0.766
-1,0.2,0.4,2,0.6,1,0.992,1.686,1.992,0.686,3.968,0.47
-1,0.2,0.4,2,0.8,0,-2.408,1.572,-1.408,0.572,1.983,0.327
-1,0.2,0.4,2,0.8,1,1.977,1.541,2.977,0.541,8.865,0.293
-1,0.2,0.4,2,1,0,-2.995,1.631,-1.995,0.631,3.978,0.399
-1,0.2,0.4,2,1,1,1.986,1.595,2.986,0.595,8.917,0.354
-1,0.2,0.8,1,0,0,-0.894,0.68,0.106,-0.32,0.011,0.102
-1,0.2,0.8,1,0,1,-0.039,0.641,0.961,-0.359,0.924,0.129
-1,0.2,0.8,1,0.2,0,-1,0.665,0,-0.335,0,0.113
-1,0.2,0.8,1,0.2,1,0.24,0.682,1.24,-0.318,1.538,0.101
-1,0.2,0.8,1,0.4,0,-1.296,0.573,-0.296,-0.427,0.088,0.183
-1,0.2,0.8,1,0.4,1,0.386,0.774,1.386,-0.226,1.92,0.051
-1,0.2,0.8,1,0.6,0,-1.39,0.542,-0.39,-0.458,0.152,0.21
-1,0.2,0.8,1,0.6,1,0.639,0.761,1.639,-0.239,2.687,0.057
-1,0.2,0.8,1,0.8,0,-1.599,0.503,-0.599,-0.497,0.358,0.247
-1,0.2,0.8,1,0.8,1,0.993,0.595,1.993,-0.405,3.972,0.164
-1,0.2,0.8,1,1,0,-1.65,0.476,-0.65,-0.524,0.423,0.275
-1,0.2,0.8,1,1,1,1.072,0.586,2.072,-0.414,4.293,0.171
-1,0.2,0.8,1.2,0,0,-0.95,0.831,0.05,-0.169,0.003,0.029
-1,0.2,0.8,1.2,0,1,-0.116,0.787,0.884,-0.213,0.781,0.045
-1,0.2,0.8,1.2,0.2,0,-1.398,0.793,-0.398,-0.207,0.159,0.043
-1,0.2,0.8,1.2,0.2,1,0.288,0.805,1.288,-0.195,1.659,0.038
-1,0.2,0.8,1.2,0.4,0,-1.233,0.731,-0.233,-0.269,0.054,0.072
-1,0.2,0.8,1.2,0.4,1,0.712,0.727,1.712,-0.273,2.932,0.075
-1,0.2,0.8,1.2,0.6,0,-1.675,0.676,-0.675,-0.324,0.456,0.105
-1,0.2,0.8,1.2,0.6,1,0.789,0.768,1.789,-0.232,3.202,0.054
-1,0.2,0.8,1.2,0.8,0,-1.865,0.629,-0.865,-0.371,0.749,0.138
-1,0.2,0.8,1.2,0.8,1,1.203,0.622,2.203,-0.378,4.853,0.143
-1,0.2,0.8,1.2,1,0,-1.998,0.596,-0.998,-0.404,0.996,0.163
-1,0.2,0.8,1.2,1,1,-1.52,0.798,-0.52,-0.202,0.271,0.041
-1,0.2,0.8,1.4,0,0,-1.243,0.834,-0.243,-0.166,0.059,0.028
-1,0.2,0.8,1.4,0,1,-0.189,0.92,0.811,-0.08,0.657,0.006
-1,0.2,0.8,1.4,0.2,0,-1.283,0.806,-0.283,-0.194,0.08,0.037
-1,0.2,0.8,1.4,0.2,1,0.582,0.782,1.582,-0.218,2.504,0.048
-1,0.2,0.8,1.4,0.4,0,-1.717,0.801,-0.717,-0.199,0.514,0.04
-1,0.2,0.8,1.4,0.4,1,0.782,0.77,1.782,-0.23,3.174,0.053
-1,0.2,0.8,1.4,0.6,0,-1.919,0.779,-0.919,-0.221,0.845,0.049
-1,0.2,0.8,1.4,0.6,1,1.239,0.651,2.239,-0.349,5.012,0.121
-1,0.2,0.8,1.4,0.8,0,-2.054,0.737,-1.054,-0.263,1.111,0.069
-1,0.2,0.8,1.4,0.8,1,1.477,0.587,2.477,-0.413,6.136,0.171
-1,0.2,0.8,1.4,1,0,-2.129,0.727,-1.129,-0.273,1.275,0.074
-1,0.2,0.8,1.4,1,1,1.655,0.62,2.655,-0.38,7.05,0.145
-1,0.2,0.8,1.6,0,0,-1.574,0.918,-0.574,-0.082,0.33,0.007
-1,0.2,0.8,1.6,0,1,0.493,0.835,1.493,-0.165,2.229,0.027
-1,0.2,0.8,1.6,0.2,0,-1.322,0.932,-0.322,-0.068,0.104,0.005
-1,0.2,0.8,1.6,0.2,1,1.144,0.826,2.144,-0.174,4.596,0.03
-1,0.2,0.8,1.6,0.4,0,-1.543,0.834,-0.543,-0.166,0.295,0.027
-1,0.2,0.8,1.6,0.4,1,1.206,0.764,2.206,-0.236,4.865,0.056
-1,0.2,0.8,1.6,0.6,0,-1.943,0.812,-0.943,-0.188,0.889,0.036
-1,0.2,0.8,1.6,0.6,1,1.521,0.725,2.521,-0.275,6.356,0.076
-1,0.2,0.8,1.6,0.8,0,-2.019,0.77,-1.019,-0.23,1.038,0.053
-1,0.2,0.8,1.6,0.8,1,1.428,0.653,2.428,-0.347,5.896,0.12
-1,0.2,0.8,1.6,1,0,-2.505,0.8,-1.505,-0.2,2.266,0.04
-1,0.2,0.8,1.6,1,1,1.85,0.68,2.85,-0.32,8.124,0.102
-1,0.2,0.8,1.8,0,0,0.984,1.005,1.984,0.005,3.937,0
-1,0.2,0.8,1.8,0,1,1.146,0.857,2.146,-0.143,4.606,0.02
-1,0.2,0.8,1.8,0.2,0,-0.075,1.04,0.925,0.04,0.855,0.002
-1,0.2,0.8,1.8,0.2,1,1.282,0.807,2.282,-0.193,5.206,0.037
-1,0.2,0.8,1.8,0.4,0,0.961,0.972,1.961,-0.028,3.844,0.001
-1,0.2,0.8,1.8,0.4,1,1.244,0.834,2.244,-0.166,5.038,0.028
-1,0.2,0.8,1.8,0.6,0,1.101,0.985,2.101,-0.015,4.413,0
-1,0.2,0.8,1.8,0.6,1,1.549,0.727,2.549,-0.273,6.499,0.075
-1,0.2,0.8,1.8,0.8,0,-2.349,0.899,-1.349,-0.101,1.82,0.01
-1,0.2,0.8,1.8,0.8,1,1.945,0.804,2.945,-0.196,8.675,0.038
-1,0.2,0.8,1.8,1,0,-2.377,0.829,-1.377,-0.171,1.895,0.029
-1,0.2,0.8,1.8,1,1,2.272,0.739,3.272,-0.261,10.708,0.068
-1,0.2,0.8,2,0,0,-0.722,0.986,0.278,-0.014,0.077,0
-1,0.2,0.8,2,0,1,0.365,0.906,1.365,-0.094,1.863,0.009
-1,0.2,0.8,2,0.2,0,-1.128,0.981,-0.128,-0.019,0.016,0
-1,0.2,0.8,2,0.2,1,0.994,0.863,1.994,-0.137,3.975,0.019
-1,0.2,0.8,2,0.4,0,1.511,0.913,2.511,-0.087,6.303,0.008
-1,0.2,0.8,2,0.4,1,1.38,0.843,2.38,-0.157,5.665,0.025
-1,0.2,0.8,2,0.6,0,0.75,1.04,1.75,0.04,3.061,0.002
-1,0.2,0.8,2,0.6,1,1.759,0.828,2.759,-0.172,7.61,0.029
-1,0.2,0.8,2,0.8,0,1.605,0.822,2.605,-0.178,6.786,0.032
-1,0.2,0.8,2,0.8,1,-1.428,0.935,-0.428,-0.065,0.183,0.004
-1,0.2,0.8,2,1,0,-2.31,0.804,-1.31,-0.196,1.716,0.038
-1,0.2,0.8,2,1,1,1.523,0.757,2.523,-0.243,6.364,0.059
-1,0.2,1.2,1,0,0,-0.823,0.541,0.177,-0.459,0.031,0.21
-1,0.2,1.2,1,0,1,0.133,0.467,1.133,-0.533,1.284,0.284
-1,0.2,1.2,1,0.2,0,-1.008,0.514,-0.008,-0.486,0,0.236
-1,0.2,1.2,1,0.2,1,-0.107,0.653,0.893,-0.347,0.797,0.12
-1,0.2,1.2,1,0.4,0,-1.171,0.463,-0.171,-0.537,0.029,0.289
-1,0.2,1.2,1,0.4,1,0.583,0.429,1.583,-0.571,2.507,0.326
-1,0.2,1.2,1,0.6,0,-1.412,0.431,-0.412,-0.569,0.17,0.324
-1,0.2,1.2,1,0.6,1,0.811,0.351,1.811,-0.649,3.281,0.421
-1,0.2,1.2,1,0.8,0,-1.519,0.419,-0.519,-0.581,0.269,0.338
-1,0.2,1.2,1,0.8,1,1.073,0.316,2.073,-0.684,4.298,0.468
-1,0.2,1.2,1,1,0,-1.081,0.461,-0.081,-0.539,0.006,0.29
-1,0.2,1.2,1,1,1,1.277,0.268,2.277,-0.732,5.186,0.536
-1,0.2,1.2,1.2,0,0,-1.085,0.611,-0.085,-0.389,0.007,0.151
-1,0.2,1.2,1.2,0,1,-0.234,0.606,0.766,-0.394,0.587,0.155
-1,0.2,1.2,1.2,0.2,0,-0.923,0.603,0.077,-0.397,0.006,0.157
-1,0.2,1.2,1.2,0.2,1,0.493,0.514,1.493,-0.486,2.228,0.236
-1,0.2,1.2,1.2,0.4,0,-1.277,0.521,-0.277,-0.479,0.077,0.229
-1,0.2,1.2,1.2,0.4,1,0.804,0.456,1.804,-0.544,3.255,0.296
-1,0.2,1.2,1.2,0.6,0,-1.506,0.521,-0.506,-0.479,0.256,0.23
-1,0.2,1.2,1.2,0.6,1,-1.335,0.538,-0.335,-0.462,0.113,0.214
-1,0.2,1.2,1.2,0.8,0,-1.602,0.48,-0.602,-0.52,0.362,0.271
-1,0.2,1.2,1.2,0.8,1,1.171,0.373,2.171,-0.627,4.713,0.393
-1,0.2,1.2,1.2,1,0,-1.666,0.46,-0.666,-0.54,0.443,0.292
-1,0.2,1.2,1.2,1,1,1.39,0.323,2.39,-0.677,5.713,0.459
-1,0.2,1.2,1.4,0,0,-0.659,0.654,0.341,-0.346,0.116,0.12
-1,0.2,1.2,1.4,0,1,0.432,0.552,1.432,-0.448,2.051,0.201
-1,0.2,1.2,1.4,0.2,0,-1.062,0.611,-0.062,-0.389,0.004,0.151
-1,0.2,1.2,1.4,0.2,1,0.644,0.515,1.644,-0.485,2.702,0.235
-1,0.2,1.2,1.4,0.4,0,0.721,0.677,1.721,-0.323,2.961,0.105
-1,0.2,1.2,1.4,0.4,1,0.909,0.469,1.909,-0.531,3.645,0.282
-1,0.2,1.2,1.4,0.6,0,-1.342,0.574,-0.342,-0.426,0.117,0.182
-1,0.2,1.2,1.4,0.6,1,1.104,0.449,2.104,-0.551,4.426,0.303
-1,0.2,1.2,1.4,0.8,0,-1.626,0.53,-0.626,-0.47,0.391,0.221
-1,0.2,1.2,1.4,0.8,1,1.355,0.423,2.355,-0.577,5.547,0.333
-1,0.2,1.2,1.4,1,0,-1.792,0.504,-0.792,-0.496,0.627,0.246
-1,0.2,1.2,1.4,1,1,1.592,0.441,2.592,-0.559,6.719,0.313
-1,0.2,1.2,1.6,0,0,0.325,0.688,1.325,-0.312,1.756,0.097
-1,0.2,1.2,1.6,0,1,0.212,0.634,1.212,-0.366,1.468,0.134
-1,0.2,1.2,1.6,0.2,0,0.627,0.702,1.627,-0.298,2.646,0.089
-1,0.2,1.2,1.6,0.2,1,0.78,0.534,1.78,-0.466,3.168,0.218
-1,0.2,1.2,1.6,0.4,0,-1.508,0.59,-0.508,-0.41,0.258,0.168
-1,0.2,1.2,1.6,0.4,1,1.022,0.515,2.022,-0.485,4.087,0.235
-1,0.2,1.2,1.6,0.6,0,-1.932,0.609,-0.932,-0.391,0.869,0.153
-1,0.2,1.2,1.6,0.6,1,1.23,0.471,2.23,-0.529,4.973,0.28
-1,0.2,1.2,1.6,0.8,0,-1.91,0.583,-0.91,-0.417,0.828,0.174
-1,0.2,1.2,1.6,0.8,1,1.367,0.493,2.367,-0.507,5.601,0.257
-1,0.2,1.2,1.6,1,0,1.569,0.479,2.569,-0.521,6.598,0.272
-1,0.2,1.2,1.6,1,1,1.591,0.491,2.591,-0.509,6.712,0.259
-1,0.2,1.2,1.8,0,0,-0.199,0.651,0.801,-0.349,0.641,0.122
-1,0.2,1.2,1.8,0,1,0.229,0.605,1.229,-0.395,1.511,0.156
-1,0.2,1.2,1.8,0.2,0,0.043,0.779,1.043,-0.221,1.088,0.049
-1,0.2,1.2,1.8,0.2,1,0.702,0.562,1.702,-0.438,2.896,0.191
-1,0.2,1.2,1.8,0.4,0,-1.443,0.576,-0.443,-0.424,0.196,0.18
-1,0.2,1.2,1.8,0.4,1,0.951,0.526,1.951,-0.474,3.806,0.224
-1,0.2,1.2,1.8,0.6,0,1.141,0.557,2.141,-0.443,4.586,0.197
-1,0.2,1.2,1.8,0.6,1,-1.425,0.639,-0.425,-0.361,0.181,0.13
-1,0.2,1.2,1.8,0.8,0,-1.774,0.565,-0.774,-0.435,0.6,0.189
-1,0.2,1.2,1.8,0.8,1,1.455,0.513,2.455,-0.487,6.026,0.237
-1,0.2,1.2,1.8,1,0,1.537,0.477,2.537,-0.523,6.437,0.274
-1,0.2,1.2,1.8,1,1,1.596,0.523,2.596,-0.477,6.74,0.228
-1,0.2,1.2,2,0,0,-0.241,0.631,0.759,-0.369,0.577,0.136
-1,0.2,1.2,2,0,1,0.715,0.62,1.715,-0.38,2.941,0.144
-1,0.2,1.2,2,0.2,0,-0.921,0.644,0.079,-0.356,0.006,0.126
-1,0.2,1.2,2,0.2,1,0.561,0.608,1.561,-0.392,2.437,0.153
-1,0.2,1.2,2,0.4,0,0.045,0.933,1.045,-0.067,1.091,0.005
-1,0.2,1.2,2,0.4,1,1.173,0.555,2.173,-0.445,4.72,0.198
-1,0.2,1.2,2,0.6,0,1.382,0.592,2.382,-0.408,5.676,0.166
-1,0.2,1.2,2,0.6,1,1.475,0.582,2.475,-0.418,6.126,0.175
-1,0.2,1.2,2,0.8,0,-1.469,0.572,-0.469,-0.428,0.22,0.183
-1,0.2,1.2,2,0.8,1,1.625,0.549,2.625,-0.451,6.89,0.203
-1,0.2,1.2,2,1,0,1.703,0.523,2.703,-0.477,7.308,0.227
-1,0.2,1.2,2,1,1,1.665,0.512,2.665,-0.488,7.103,0.238
-1,0.2,1.6,1,0,0,-0.65,0.44,0.35,-0.56,0.122,0.314
-1,0.2,1.6,1,0,1,0.137,0.382,1.137,-0.618,1.292,0.382
-1,0.2,1.6,1,0.2,0,-0.929,0.407,0.071,-0.593,0.005,0.352
-1,0.2,1.6,1,0.2,1,0.232,0.403,1.232,-0.597,1.517,0.356
-1,0.2,1.6,1,0.4,0,-1.192,0.394,-0.192,-0.606,0.037,0.368
-1,0.2,1.6,1,0.4,1,0.622,0.309,1.622,-0.691,2.63,0.477
-1,0.2,1.6,1,0.6,0,-1.29,0.367,-0.29,-0.633,0.084,0.401
-1,0.2,1.6,1,0.6,1,0.848,0.254,1.848,-0.746,3.415,0.556
-1,0.2,1.6,1,0.8,0,1.049,0.261,2.049,-0.739,4.197,0.547
-1,0.2,1.6,1,0.8,1,1.081,0.244,2.081,-0.756,4.33,0.571
-1,0.2,1.6,1,1,0,-1.481,0.318,-0.481,-0.682,0.231,0.465
-1,0.2,1.6,1,1,1,1.239,0.23,2.239,-0.77,5.014,0.593
-1,0.2,1.6,1.2,0,0,-0.641,0.469,0.359,-0.531,0.129,0.282
-1,0.2,1.6,1.2,0,1,0.336,0.382,1.336,-0.618,1.785,0.382
-1,0.2,1.6,1.2,0.2,0,0.12,0.587,1.12,-0.413,1.256,0.171
-1,0.2,1.6,1.2,0.2,1,0.689,0.373,1.689,-0.627,2.851,0.393
-1,0.2,1.6,1.2,0.4,0,-1.111,0.421,-0.111,-0.579,0.012,0.335
-1,0.2,1.6,1.2,0.4,1,0.765,0.312,1.765,-0.688,3.116,0.474
-1,0.2,1.6,1.2,0.6,0,-1.292,0.409,-0.292,-0.591,0.085,0.349
-1,0.2,1.6,1.2,0.6,1,0.958,0.328,1.958,-0.672,3.836,0.452
-1,0.2,1.6,1.2,0.8,0,1.205,0.331,2.205,-0.669,4.86,0.447
-1,0.2,1.6,1.2,0.8,1,1.17,0.297,2.17,-0.703,4.707,0.495
-1,0.2,1.6,1.2,1,0,-1.804,0.427,-0.804,-0.573,0.646,0.328
-1,0.2,1.6,1.2,1,1,1.32,0.292,2.32,-0.708,5.382,0.502
-1,0.2,1.6,1.4,0,0,-0.114,0.488,0.886,-0.512,0.785,0.262
-1,0.2,1.6,1.4,0,1,0.311,0.431,1.311,-0.569,1.718,0.323
-1,0.2,1.6,1.4,0.2,0,-0.799,0.453,0.201,-0.547,0.04,0.299
-1,0.2,1.6,1.4,0.2,1,0.68,0.387,1.68,-0.613,2.821,0.375
-1,0.2,1.6,1.4,0.4,0,0.878,0.415,1.878,-0.585,3.528,0.342
-1,0.2,1.6,1.4,0.4,1,-1.183,0.472,-0.183,-0.528,0.033,0.279
-1,0.2,1.6,1.4,0.6,0,-1.23,0.435,-0.23,-0.565,0.053,0.319
-1,0.2,1.6,1.4,0.6,1,1.004,0.365,2.004,-0.635,4.017,0.403
-1,0.2,1.6,1.4,0.8,0,-1.492,0.411,-0.492,-0.589,0.242,0.347
-1,0.2,1.6,1.4,0.8,1,1.259,0.358,2.259,-0.642,5.105,0.413
-1,0.2,1.6,1.4,1,0,1.414,0.344,2.414,-0.656,5.827,0.43
-1,0.2,1.6,1.4,1,1,1.453,0.331,2.453,-0.669,6.015,0.448
-1,0.2,1.6,1.6,0,0,-0.157,0.48,0.843,-0.52,0.711,0.271
-1,0.2,1.6,1.6,0,1,0.557,0.433,1.557,-0.567,2.424,0.322
-1,0.2,1.6,1.6,0.2,0,-0.911,0.462,0.089,-0.538,0.008,0.289
-1,0.2,1.6,1.6,0.2,1,0.557,0.425,1.557,-0.575,2.423,0.33
-1,0.2,1.6,1.6,0.4,0,-1.149,0.423,-0.149,-0.577,0.022,0.333
-1,0.2,1.6,1.6,0.4,1,0.874,0.393,1.874,-0.607,3.512,0.369
-1,0.2,1.6,1.6,0.6,0,1.105,0.389,2.105,-0.611,4.43,0.373
-1,0.2,1.6,1.6,0.6,1,1.096,0.381,2.096,-0.619,4.393,0.384
-1,0.2,1.6,1.6,0.8,0,-1.612,0.437,-0.612,-0.563,0.375,0.317
-1,0.2,1.6,1.6,0.8,1,1.264,0.383,2.264,-0.617,5.124,0.381
-1,0.2,1.6,1.6,1,0,1.261,0.378,2.261,-0.622,5.113,0.387
-1,0.2,1.6,1.6,1,1,1.526,0.372,2.526,-0.628,6.383,0.395
-1,0.2,1.6,1.8,0,0,-0.107,0.482,0.893,-0.518,0.798,0.268
-1,0.2,1.6,1.8,0,1,0.781,0.455,1.781,-0.545,3.17,0.297
-1,0.2,1.6,1.8,0.2,0,0.684,0.46,1.684,-0.54,2.834,0.291
-1,0.2,1.6,1.8,0.2,1,0.431,0.446,1.431,-0.554,2.048,0.307
-1,0.2,1.6,1.8,0.4,0,0.799,0.417,1.799,-0.583,3.236,0.34
-1,0.2,1.6,1.8,0.4,1,1.214,0.451,2.214,-0.549,4.901,0.301
-1,0.2,1.6,1.8,0.6,0,-1.371,0.451,-0.371,-0.549,0.138,0.301
-1,0.2,1.6,1.8,0.6,1,1.18,0.412,2.18,-0.588,4.754,0.346
-1,0.2,1.6,1.8,0.8,0,-1.531,0.441,-0.531,-0.559,0.282,0.313
-1,0.2,1.6,1.8,0.8,1,1.355,0.395,2.355,-0.605,5.548,0.366
-1,0.2,1.6,1.8,1,0,-1.68,0.409,-0.68,-0.591,0.463,0.349
-1,0.2,1.6,1.8,1,1,1.646,0.397,2.646,-0.603,7.002,0.364
-1,0.2,1.6,2,0,0,-0.407,0.531,0.593,-0.469,0.351,0.22
-1,0.2,1.6,2,0,1,0.415,0.472,1.415,-0.528,2.003,0.279
-1,0.2,1.6,2,0.2,0,0.463,0.478,1.463,-0.522,2.14,0.273
-1,0.2,1.6,2,0.2,1,0.859,0.466,1.859,-0.534,3.457,0.285
-1,0.2,1.6,2,0.4,0,-0.935,0.419,0.065,-0.581,0.004,0.338
-1,0.2,1.6,2,0.4,1,-0.745,0.441,0.255,-0.559,0.065,0.312
-1,0.2,1.6,2,0.6,0,-1.328,0.447,-0.328,-0.553,0.107,0.306
-1,0.2,1.6,2,0.6,1,-1.112,0.441,-0.112,-0.559,0.013,0.312
-1,0.2,1.6,2,0.8,0,1.185,0.41,2.185,-0.59,4.774,0.348
-1,0.2,1.6,2,0.8,1,1.422,0.418,2.422,-0.582,5.865,0.339
-1,0.2,1.6,2,1,0,1.671,0.432,2.671,-0.568,7.137,0.323
-1,0.2,1.6,2,1,1,1.489,0.414,2.489,-0.586,6.195,0.343
-1,0.2,2,1,0,0,-0.644,0.375,0.356,-0.625,0.127,0.391
-1,0.2,2,1,0,1,0.227,0.301,1.227,-0.699,1.506,0.488
-1,0.2,2,1,0.2,0,0.235,0.491,1.235,-0.509,1.524,0.259
-1,0.2,2,1,0.2,1,0.38,0.297,1.38,-0.703,1.905,0.495
-1,0.2,2,1,0.4,0,0.491,0.365,1.491,-0.635,2.222,0.403
-1,0.2,2,1,0.4,1,0.652,0.254,1.652,-0.746,2.729,0.556
-1,0.2,2,1,0.6,0,0.658,0.26,1.658,-0.74,2.748,0.548
-1,0.2,2,1,0.6,1,0.846,0.234,1.846,-0.766,3.406,0.587
