"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
-0.6,-1,0.8,1.6,0.4,1,-1.711,0.922,-1.111,-0.078,1.234,0.006
-0.6,-1,0.8,1.6,0.6,0,-2.148,0.822,-1.548,-0.178,2.396,0.032
-0.6,-1,0.8,1.6,0.6,1,-1.99,0.861,-1.39,-0.139,1.933,0.019
-0.6,-1,0.8,1.6,0.8,0,-2.155,0.785,-1.555,-0.215,2.419,0.046
-0.6,-1,0.8,1.6,0.8,1,-2.087,0.812,-1.487,-0.188,2.21,0.035
-0.6,-1,0.8,1.6,1,0,-2.226,0.762,-1.626,-0.238,2.645,0.056
-0.6,-1,0.8,1.6,1,1,-2.31,0.786,-1.71,-0.214,2.924,0.046
-0.6,-1,0.8,1.8,0,0,-0.641,0.961,-0.041,-0.039,0.002,0.002
-0.6,-1,0.8,1.8,0,1,0.306,0.915,0.906,-0.085,0.821,0.007
-0.6,-1,0.8,1.8,0.2,0,-2.014,0.925,-1.414,-0.075,1.999,0.006
-0.6,-1,0.8,1.8,0.2,1,-1.514,1.003,-0.914,0.003,0.835,0
-0.6,-1,0.8,1.8,0.4,0,-1.937,0.888,-1.337,-0.112,1.787,0.012
-0.6,-1,0.8,1.8,0.4,1,-1.731,0.943,-1.131,-0.057,1.28,0.003
-0.6,-1,0.8,1.8,0.6,0,-2.199,0.858,-1.599,-0.142,2.558,0.02
-0.6,-1,0.8,1.8,0.6,1,1.62,0.797,2.22,-0.203,4.927,0.041
-0.6,-1,0.8,1.8,0.8,0,-2.446,0.841,-1.846,-0.159,3.406,0.025
-0.6,-1,0.8,1.8,0.8,1,-2.385,0.848,-1.785,-0.152,3.187,0.023
-0.6,-1,0.8,1.8,1,0,-2.463,0.824,-1.863,-0.176,3.47,0.031
-0.6,-1,0.8,1.8,1,1,-2.373,0.822,-1.773,-0.178,3.145,0.032
-0.6,-1,0.8,2,0,0,-0.844,0.977,-0.244,-0.023,0.06,0.001
-0.6,-1,0.8,2,0,1,-0.009,0.963,0.591,-0.037,0.349,0.001
-0.6,-1,0.8,2,0.2,0,-1.435,0.952,-0.835,-0.048,0.697,0.002
-0.6,-1,0.8,2,0.2,1,-1.721,0.997,-1.121,-0.003,1.257,0
-0.6,-1,0.8,2,0.4,0,-2.1,0.907,-1.5,-0.093,2.25,0.009
-0.6,-1,0.8,2,0.4,1,-1.414,0.99,-0.814,-0.01,0.662,0
-0.6,-1,0.8,2,0.6,0,-2.359,0.892,-1.759,-0.108,3.094,0.012
-0.6,-1,0.8,2,0.6,1,-2.268,0.901,-1.668,-0.099,2.781,0.01
-0.6,-1,0.8,2,0.8,0,-2.49,0.865,-1.89,-0.135,3.573,0.018
-0.6,-1,0.8,2,0.8,1,-2.498,0.876,-1.898,-0.124,3.603,0.015
-0.6,-1,0.8,2,1,0,-2.667,0.867,-2.067,-0.133,4.271,0.018
-0.6,-1,0.8,2,1,1,-2.933,0.896,-2.333,-0.104,5.443,0.011
-0.6,-1,1.2,1,0,0,-0.587,0.538,0.013,-0.462,0,0.213
-0.6,-1,1.2,1,0,1,-0.05,0.53,0.55,-0.47,0.303,0.221
-0.6,-1,1.2,1,0.2,0,-0.889,0.508,-0.289,-0.492,0.084,0.242
-0.6,-1,1.2,1,0.2,1,0.172,0.584,0.772,-0.416,0.596,0.173
-0.6,-1,1.2,1,0.4,0,-1.105,0.457,-0.505,-0.543,0.255,0.295
-0.6,-1,1.2,1,0.4,1,-0.975,0.565,-0.375,-0.435,0.141,0.189
-0.6,-1,1.2,1,0.6,0,-1.265,0.416,-0.665,-0.584,0.443,0.341
-0.6,-1,1.2,1,0.6,1,-1.205,0.474,-0.605,-0.526,0.366,0.277
-0.6,-1,1.2,1,0.8,0,-1.423,0.385,-0.823,-0.615,0.678,0.378
-0.6,-1,1.2,1,0.8,1,-1.424,0.41,-0.824,-0.59,0.679,0.348
-0.6,-1,1.2,1,1,0,-1.501,0.371,-0.901,-0.629,0.811,0.396
-0.6,-1,1.2,1,1,1,-1.497,0.385,-0.897,-0.615,0.805,0.378
-0.6,-1,1.2,1.2,0,0,-0.727,0.601,-0.127,-0.399,0.016,0.159
-0.6,-1,1.2,1.2,0,1,0.098,0.564,0.698,-0.436,0.488,0.19
-0.6,-1,1.2,1.2,0.2,0,-1.021,0.564,-0.421,-0.436,0.177,0.19
-0.6,-1,1.2,1.2,0.2,1,-0.919,0.646,-0.319,-0.354,0.102,0.125
-0.6,-1,1.2,1.2,0.4,0,-1.269,0.517,-0.669,-0.483,0.448,0.233
-0.6,-1,1.2,1.2,0.4,1,-1.185,0.573,-0.585,-0.427,0.342,0.182
-0.6,-1,1.2,1.2,0.6,0,-1.508,0.493,-0.908,-0.507,0.824,0.257
-0.6,-1,1.2,1.2,0.6,1,-1.427,0.511,-0.827,-0.489,0.684,0.239
-0.6,-1,1.2,1.2,0.8,0,-1.632,0.469,-1.032,-0.531,1.064,0.282
-0.6,-1,1.2,1.2,0.8,1,-1.63,0.48,-1.03,-0.52,1.062,0.27
-0.6,-1,1.2,1.2,1,0,-1.703,0.459,-1.103,-0.541,1.217,0.293
-0.6,-1,1.2,1.2,1,1,-1.721,0.463,-1.121,-0.537,1.257,0.288
-0.6,-1,1.2,1.4,0,0,-1.221,0.636,-0.621,-0.364,0.386,0.133
-0.6,-1,1.2,1.4,0,1,-0.89,0.692,-0.29,-0.308,0.084,0.095
-0.6,-1,1.2,1.4,0.2,0,-1.393,0.6,-0.793,-0.4,0.629,0.16
-0.6,-1,1.2,1.4,0.2,1,0.588,0.574,1.188,-0.426,1.411,0.181
-0.6,-1,1.2,1.4,0.4,0,-1.498,0.568,-0.898,-0.432,0.807,0.187
-0.6,-1,1.2,1.4,0.4,1,-1.408,0.584,-0.808,-0.416,0.653,0.173
-0.6,-1,1.2,1.4,0.6,0,-1.7,0.551,-1.1,-0.449,1.21,0.201
-0.6,-1,1.2,1.4,0.6,1,-1.711,0.557,-1.111,-0.443,1.233,0.196
-0.6,-1,1.2,1.4,0.8,0,-1.811,0.53,-1.211,-0.47,1.466,0.221
-0.6,-1,1.2,1.4,0.8,1,-1.772,0.53,-1.172,-0.47,1.373,0.221
-0.6,-1,1.2,1.4,1,0,-1.898,0.525,-1.298,-0.475,1.684,0.225
-0.6,-1,1.2,1.4,1,1,-1.904,0.526,-1.304,-0.474,1.701,0.224
-0.6,-1,1.2,1.6,0,0,-0.971,0.649,-0.371,-0.351,0.138,0.123
-0.6,-1,1.2,1.6,0,1,-0.702,0.702,-0.102,-0.298,0.01,0.089
-0.6,-1,1.2,1.6,0.2,0,-1.077,0.617,-0.477,-0.383,0.227,0.147
-0.6,-1,1.2,1.6,0.2,1,-0.809,0.701,-0.209,-0.299,0.044,0.089
-0.6,-1,1.2,1.6,0.4,0,-1.591,0.593,-0.991,-0.407,0.982,0.165
-0.6,-1,1.2,1.6,0.4,1,-1.567,0.604,-0.967,-0.396,0.935,0.156
-0.6,-1,1.2,1.6,0.6,0,-1.85,0.583,-1.25,-0.417,1.563,0.174
-0.6,-1,1.2,1.6,0.6,1,-1.817,0.586,-1.217,-0.414,1.481,0.172
-0.6,-1,1.2,1.6,0.8,0,-1.987,0.572,-1.387,-0.428,1.924,0.183
-0.6,-1,1.2,1.6,0.8,1,-1.993,0.573,-1.393,-0.427,1.94,0.182
-0.6,-1,1.2,1.6,1,0,-2.093,0.573,-1.493,-0.427,2.23,0.182
-0.6,-1,1.2,1.6,1,1,-2.014,0.56,-1.414,-0.44,1.999,0.193
-0.6,-1,1.2,1.8,0,0,-0.412,0.657,0.188,-0.343,0.035,0.117
-0.6,-1,1.2,1.8,0,1,-0.18,0.666,0.42,-0.334,0.177,0.112
-0.6,-1,1.2,1.8,0.2,0,-1.954,0.646,-1.354,-0.354,1.835,0.125
-0.6,-1,1.2,1.8,0.2,1,-1.233,0.659,-0.633,-0.341,0.401,0.117
-0.6,-1,1.2,1.8,0.4,0,-1.732,0.611,-1.132,-0.389,1.281,0.151
-0.6,-1,1.2,1.8,0.4,1,-1.662,0.618,-1.062,-0.382,1.128,0.146
-0.6,-1,1.2,1.8,0.6,0,-1.789,0.588,-1.189,-0.412,1.414,0.169
-0.6,-1,1.2,1.8,0.6,1,-1.828,0.594,-1.228,-0.406,1.507,0.165
-0.6,-1,1.2,1.8,0.8,0,-2.129,0.598,-1.529,-0.402,2.337,0.162
-0.6,-1,1.2,1.8,0.8,1,-2.117,0.597,-1.517,-0.403,2.302,0.162
-0.6,-1,1.2,1.8,1,0,-2.161,0.592,-1.561,-0.408,2.436,0.166
-0.6,-1,1.2,1.8,1,1,-2.389,0.611,-1.789,-0.389,3.202,0.151
-0.6,-1,1.2,2,0,0,-1.124,0.67,-0.524,-0.33,0.274,0.109
-0.6,-1,1.2,2,0,1,0.435,0.63,1.035,-0.37,1.072,0.137
-0.6,-1,1.2,2,0.2,0,-1.228,0.631,-0.628,-0.369,0.394,0.136
-0.6,-1,1.2,2,0.2,1,-1.469,0.654,-0.869,-0.346,0.754,0.12
-0.6,-1,1.2,2,0.4,0,-1.867,0.626,-1.267,-0.374,1.606,0.14
-0.6,-1,1.2,2,0.4,1,-1.658,0.62,-1.058,-0.38,1.12,0.144
-0.6,-1,1.2,2,0.6,0,-1.905,0.604,-1.305,-0.396,1.703,0.156
-0.6,-1,1.2,2,0.6,1,-1.691,0.59,-1.091,-0.41,1.191,0.168
-0.6,-1,1.2,2,0.8,0,-2.144,0.609,-1.544,-0.391,2.384,0.153
-0.6,-1,1.2,2,0.8,1,-2.097,0.603,-1.497,-0.397,2.241,0.158
-0.6,-1,1.2,2,1,0,-2.263,0.61,-1.663,-0.39,2.765,0.152
-0.6,-1,1.2,2,1,1,-2.168,0.597,-1.568,-0.403,2.458,0.162
-0.6,-1,1.6,1,0,0,-0.717,0.442,-0.117,-0.558,0.014,0.312
-0.6,-1,1.6,1,0,1,0.076,0.41,0.676,-0.59,0.457,0.349
-0.6,-1,1.6,1,0.2,0,-0.909,0.404,-0.309,-0.596,0.095,0.355
-0.6,-1,1.6,1,0.2,1,-0.822,0.465,-0.222,-0.535,0.049,0.286
-0.6,-1,1.6,1,0.4,0,-1.064,0.368,-0.464,-0.632,0.215,0.4
-0.6,-1,1.6,1,0.4,1,-1.038,0.394,-0.438,-0.606,0.192,0.367
-0.6,-1,1.6,1,0.6,0,-1.233,0.347,-0.633,-0.653,0.4,0.426
-0.6,-1,1.6,1,0.6,1,-1.226,0.352,-0.626,-0.648,0.392,0.42
-0.6,-1,1.6,1,0.8,0,-1.371,0.327,-0.771,-0.673,0.595,0.453
-0.6,-1,1.6,1,0.8,1,-1.381,0.33,-0.781,-0.67,0.61,0.449
-0.6,-1,1.6,1,1,0,-1.453,0.321,-0.853,-0.679,0.727,0.461
-0.6,-1,1.6,1,1,1,-1.455,0.321,-0.855,-0.679,0.731,0.461
-0.6,-1,1.6,1.2,0,0,-0.926,0.473,-0.326,-0.527,0.106,0.278
-0.6,-1,1.6,1.2,0,1,-0.46,0.516,0.14,-0.484,0.02,0.234
-0.6,-1,1.6,1.2,0.2,0,-1.063,0.438,-0.463,-0.562,0.214,0.316
-0.6,-1,1.6,1.2,0.2,1,-0.837,0.486,-0.237,-0.514,0.056,0.264
-0.6,-1,1.6,1.2,0.4,0,-1.226,0.415,-0.626,-0.585,0.392,0.342
-0.6,-1,1.6,1.2,0.4,1,-1.279,0.427,-0.679,-0.573,0.461,0.329
-0.6,-1,1.6,1.2,0.6,0,-1.424,0.405,-0.824,-0.595,0.678,0.354
-0.6,-1,1.6,1.2,0.6,1,-1.376,0.399,-0.776,-0.601,0.602,0.361
-0.6,-1,1.6,1.2,0.8,0,-1.552,0.391,-0.952,-0.609,0.906,0.371
-0.6,-1,1.6,1.2,0.8,1,-1.547,0.39,-0.947,-0.61,0.897,0.372
-0.6,-1,1.6,1.2,1,0,-1.643,0.387,-1.043,-0.613,1.088,0.376
-0.6,-1,1.6,1.2,1,1,-1.63,0.385,-1.03,-0.615,1.061,0.379
-0.6,-1,1.6,1.4,0,0,-0.992,0.49,-0.392,-0.51,0.154,0.26
-0.6,-1,1.6,1.4,0,1,-0.149,0.492,0.451,-0.508,0.203,0.258
-0.6,-1,1.6,1.4,0.2,0,-1.068,0.455,-0.468,-0.545,0.219,0.297
-0.6,-1,1.6,1.4,0.2,1,-0.917,0.486,-0.317,-0.514,0.101,0.264
-0.6,-1,1.6,1.4,0.4,0,-1.504,0.456,-0.904,-0.544,0.817,0.296
-0.6,-1,1.6,1.4,0.4,1,-1.326,0.444,-0.726,-0.556,0.527,0.309
-0.6,-1,1.6,1.4,0.6,0,-1.549,0.437,-0.949,-0.563,0.901,0.316
-0.6,-1,1.6,1.4,0.6,1,-1.53,0.435,-0.93,-0.565,0.865,0.319
-0.6,-1,1.6,1.4,0.8,0,-1.72,0.429,-1.12,-0.571,1.254,0.327
-0.6,-1,1.6,1.4,0.8,1,-1.687,0.427,-1.087,-0.573,1.183,0.329
-0.6,-1,1.6,1.4,1,0,-1.761,0.421,-1.161,-0.579,1.348,0.336
-0.6,-1,1.6,1.4,1,1,-1.76,0.42,-1.16,-0.58,1.345,0.336
-0.6,-1,1.6,1.6,0,0,-0.628,0.498,-0.028,-0.502,0.001,0.252
-0.6,-1,1.6,1.6,0,1,-1.299,0.512,-0.699,-0.488,0.489,0.238
-0.6,-1,1.6,1.6,0.2,0,-1.265,0.473,-0.665,-0.527,0.443,0.278
-0.6,-1,1.6,1.6,0.2,1,-1.136,0.48,-0.536,-0.52,0.287,0.27
-0.6,-1,1.6,1.6,0.4,0,-1.402,0.454,-0.802,-0.546,0.644,0.298
-0.6,-1,1.6,1.6,0.4,1,-1.423,0.46,-0.823,-0.54,0.677,0.291
-0.6,-1,1.6,1.6,0.6,0,-1.702,0.461,-1.102,-0.539,1.214,0.291
-0.6,-1,1.6,1.6,0.6,1,-1.611,0.451,-1.011,-0.549,1.021,0.301
-0.6,-1,1.6,1.6,0.8,0,-1.781,0.448,-1.181,-0.552,1.395,0.304
-0.6,-1,1.6,1.6,0.8,1,-1.908,0.46,-1.308,-0.54,1.71,0.292
-0.6,-1,1.6,1.6,1,0,-1.827,0.44,-1.227,-0.56,1.507,0.313
-0.6,-1,1.6,1.6,1,1,-1.834,0.443,-1.234,-0.557,1.524,0.311
-0.6,-1,1.6,1.8,0,0,-0.954,0.502,-0.354,-0.498,0.125,0.248
-0.6,-1,1.6,1.8,0,1,-0.7,0.537,-0.1,-0.463,0.01,0.215
-0.6,-1,1.6,1.8,0.2,0,-1.441,0.484,-0.841,-0.516,0.706,0.266
-0.6,-1,1.6,1.8,0.2,1,-1.319,0.483,-0.719,-0.517,0.517,0.267
-0.6,-1,1.6,1.8,0.4,0,-1.427,0.462,-0.827,-0.538,0.684,0.289
-0.6,-1,1.6,1.8,0.4,1,-1.374,0.461,-0.774,-0.539,0.599,0.291
-0.6,-1,1.6,1.8,0.6,0,-1.674,0.463,-1.074,-0.537,1.152,0.288
-0.6,-1,1.6,1.8,0.6,1,-1.729,0.468,-1.129,-0.532,1.274,0.283
-0.6,-1,1.6,1.8,0.8,0,-1.801,0.454,-1.201,-0.546,1.443,0.298
-0.6,-1,1.6,1.8,0.8,1,-1.762,0.451,-1.162,-0.549,1.351,0.301
-0.6,-1,1.6,1.8,1,0,-1.919,0.458,-1.319,-0.542,1.739,0.294
-0.6,-1,1.6,1.8,1,1,-1.858,0.449,-1.258,-0.551,1.582,0.303
-0.6,-1,1.6,2,0,0,-0.961,0.506,-0.361,-0.494,0.13,0.244
-0.6,-1,1.6,2,0,1,-1.102,0.522,-0.502,-0.478,0.252,0.228
-0.6,-1,1.6,2,0.2,0,-1.473,0.487,-0.873,-0.513,0.762,0.263
-0.6,-1,1.6,2,0.2,1,-2.261,0.504,-1.661,-0.496,2.759,0.246
-0.6,-1,1.6,2,0.4,0,-1.451,0.468,-0.851,-0.532,0.724,0.283
-0.6,-1,1.6,2,0.4,1,-1.41,0.465,-0.81,-0.535,0.656,0.287
-0.6,-1,1.6,2,0.6,0,-1.784,0.475,-1.184,-0.525,1.401,0.276
-0.6,-1,1.6,2,0.6,1,-1.655,0.464,-1.055,-0.536,1.114,0.287
-0.6,-1,1.6,2,0.8,0,-1.783,0.455,-1.183,-0.545,1.399,0.297
-0.6,-1,1.6,2,0.8,1,-1.835,0.463,-1.235,-0.537,1.526,0.289
-0.6,-1,1.6,2,1,0,-1.882,0.454,-1.282,-0.546,1.644,0.298
-0.6,-1,1.6,2,1,1,-2.047,0.472,-1.447,-0.528,2.094,0.279
-0.6,-1,2,1,0,0,-0.763,0.371,-0.163,-0.629,0.026,0.396
-0.6,-1,2,1,0,1,-0.192,0.384,0.408,-0.616,0.166,0.379
-0.6,-1,2,1,0.2,0,-0.893,0.336,-0.293,-0.664,0.086,0.44
-0.6,-1,2,1,0.2,1,-0.64,0.388,-0.04,-0.612,0.002,0.374
-0.6,-1,2,1,0.4,0,-1.03,0.314,-0.43,-0.686,0.185,0.47
-0.6,-1,2,1,0.4,1,-1.031,0.32,-0.431,-0.68,0.186,0.463
-0.6,-1,2,1,0.6,0,-1.177,0.3,-0.577,-0.7,0.333,0.49
-0.6,-1,2,1,0.6,1,-1.172,0.301,-0.572,-0.699,0.328,0.489
-0.6,-1,2,1,0.8,0,-1.328,0.286,-0.728,-0.714,0.53,0.509
-0.6,-1,2,1,0.8,1,-1.356,0.291,-0.756,-0.709,0.571,0.503
-0.6,-1,2,1,1,0,-1.425,0.283,-0.825,-0.717,0.68,0.513
-0.6,-1,2,1,1,1,-1.42,0.283,-0.82,-0.717,0.672,0.515
-0.6,-1,2,1.2,0,0,-0.73,0.389,-0.13,-0.611,0.017,0.373
-0.6,-1,2,1.2,0,1,-0.99,0.411,-0.39,-0.589,0.152,0.347
-0.6,-1,2,1.2,0.2,0,-1.089,0.367,-0.489,-0.633,0.239,0.4
-0.6,-1,2,1.2,0.2,1,-1.03,0.371,-0.43,-0.629,0.185,0.396
-0.6,-1,2,1.2,0.4,0,-1.122,0.342,-0.522,-0.658,0.272,0.433
-0.6,-1,2,1.2,0.4,1,-1.163,0.35,-0.563,-0.65,0.317,0.423
-0.6,-1,2,1.2,0.6,0,-1.328,0.341,-0.728,-0.659,0.53,0.434
-0.6,-1,2,1.2,0.6,1,-1.348,0.342,-0.748,-0.658,0.56,0.433
-0.6,-1,2,1.2,0.8,0,-1.491,0.331,-0.891,-0.669,0.793,0.447
-0.6,-1,2,1.2,0.8,1,-1.455,0.327,-0.855,-0.673,0.731,0.453
-0.6,-1,2,1.2,1,0,-1.558,0.327,-0.958,-0.673,0.918,0.453
-0.6,-1,2,1.2,1,1,-1.554,0.326,-0.954,-0.674,0.911,0.454
-0.6,-1,2,1.4,0,0,-1.082,0.397,-0.482,-0.603,0.232,0.364
-0.6,-1,2,1.4,0,1,-1,0.413,-0.4,-0.587,0.16,0.344
-0.6,-1,2,1.4,0.2,0,-0.994,0.37,-0.394,-0.63,0.155,0.397
-0.6,-1,2,1.4,0.2,1,-0.949,0.379,-0.349,-0.621,0.121,0.386
-0.6,-1,2,1.4,0.4,0,-1.227,0.364,-0.627,-0.636,0.394,0.405
-0.6,-1,2,1.4,0.4,1,-1.255,0.368,-0.655,-0.632,0.429,0.4
-0.6,-1,2,1.4,0.6,0,-1.401,0.358,-0.801,-0.642,0.642,0.412
-0.6,-1,2,1.4,0.6,1,-1.426,0.361,-0.826,-0.639,0.683,0.409
-0.6,-1,2,1.4,0.8,0,-1.615,0.357,-1.015,-0.643,1.031,0.414
-0.6,-1,2,1.4,0.8,1,-1.57,0.354,-0.97,-0.646,0.942,0.418
-0.6,-1,2,1.4,1,0,-1.653,0.35,-1.053,-0.65,1.108,0.422
-0.6,-1,2,1.4,1,1,-1.63,0.348,-1.03,-0.652,1.06,0.425
-0.6,-1,2,1.6,0,0,-1.438,0.403,-0.838,-0.597,0.703,0.356
-0.6,-1,2,1.6,0,1,-1.063,0.412,-0.463,-0.588,0.214,0.345
-0.6,-1,2,1.6,0.2,0,-1.55,0.398,-0.95,-0.602,0.903,0.362
-0.6,-1,2,1.6,0.2,1,-1.396,0.395,-0.796,-0.605,0.634,0.366
-0.6,-1,2,1.6,0.4,0,-1.291,0.374,-0.691,-0.626,0.477,0.392
-0.6,-1,2,1.6,0.4,1,-1.327,0.379,-0.727,-0.621,0.528,0.386
-0.6,-1,2,1.6,0.6,0,-1.528,0.376,-0.928,-0.624,0.861,0.39
-0.6,-1,2,1.6,0.6,1,-1.389,0.362,-0.789,-0.638,0.623,0.406
-0.6,-1,2,1.6,0.8,0,-1.596,0.362,-0.996,-0.638,0.992,0.407
-0.6,-1,2,1.6,0.8,1,-1.668,0.37,-1.068,-0.63,1.14,0.397
-0.6,-1,2,1.6,1,0,-1.703,0.362,-1.103,-0.638,1.217,0.407
-0.6,-1,2,1.6,1,1,-1.729,0.364,-1.129,-0.636,1.275,0.404
-0.6,-1,2,1.8,0,0,-0.881,0.404,-0.281,-0.596,0.079,0.355
-0.6,-1,2,1.8,0,1,-0.332,0.428,0.268,-0.572,0.072,0.328
-0.6,-1,2,1.8,0.2,0,-1.218,0.391,-0.618,-0.609,0.382,0.371
-0.6,-1,2,1.8,0.2,1,-1.04,0.384,-0.44,-0.616,0.193,0.379
-0.6,-1,2,1.8,0.4,0,-1.373,0.383,-0.773,-0.617,0.598,0.38
-0.6,-1,2,1.8,0.4,1,-1.256,0.371,-0.656,-0.629,0.43,0.396
-0.6,-1,2,1.8,0.6,0,-1.435,0.37,-0.835,-0.63,0.697,0.396
-0.6,-1,2,1.8,0.6,1,-1.478,0.374,-0.878,-0.626,0.771,0.392
-0.6,-1,2,1.8,0.8,0,-1.617,0.367,-1.017,-0.633,1.034,0.401
-0.6,-1,2,1.8,0.8,1,-1.642,0.37,-1.042,-0.63,1.085,0.396
-0.6,-1,2,1.8,1,0,-1.733,0.37,-1.133,-0.63,1.285,0.397
-0.6,-1,2,1.8,1,1,-1.695,0.365,-1.095,-0.635,1.199,0.404
-0.6,-1,2,2,0,0,-1.161,0.407,-0.561,-0.593,0.315,0.352
-0.6,-1,2,2,0,1,-1.14,0.412,-0.54,-0.588,0.292,0.346
-0.6,-1,2,2,0.2,0,-1.035,0.382,-0.435,-0.618,0.189,0.382
-0.6,-1,2,2,0.2,1,-1.516,0.4,-0.916,-0.6,0.839,0.359
-0.6,-1,2,2,0.4,0,-1.27,0.375,-0.67,-0.625,0.448,0.391
-0.6,-1,2,2,0.4,1,-1.545,0.396,-0.945,-0.604,0.893,0.365
-0.6,-1,2,2,0.6,0,-1.539,0.381,-0.939,-0.619,0.882,0.383
-0.6,-1,2,2,0.6,1,-1.689,0.392,-1.089,-0.608,1.186,0.37
-0.6,-1,2,2,0.8,0,-1.642,0.371,-1.042,-0.629,1.085,0.395
-0.6,-1,2,2,0.8,1,-1.608,0.368,-1.008,-0.632,1.016,0.399
-0.6,-1,2,2,1,0,-1.773,0.374,-1.173,-0.626,1.376,0.392
-0.6,-1,2,2,1,1,-1.81,0.378,-1.21,-0.622,1.464,0.387
-0.6,-0.6,0,1,0,0,-0.602,0.997,-0.002,-0.003,0,0
-0.6,-0.6,0,1,0,1,-0.199,1.027,0.401,0.027,0.161,0.001
-0.6,-0.6,0,1,0.2,0,-0.681,1.047,-0.081,0.047,0.007,0.002
-0.6,-0.6,0,1,0.2,1,-0.222,1.124,0.378,0.124,0.143,0.015
-0.6,-0.6,0,1,0.4,0,-0.79,1.099,-0.19,0.099,0.036,0.01
-0.6,-0.6,0,1,0.4,1,-0.206,1.23,0.394,0.23,0.155,0.053
-0.6,-0.6,0,1,0.6,0,-0.92,1.147,-0.32,0.147,0.103,0.022
-0.6,-0.6,0,1,0.6,1,-0.187,1.344,0.413,0.344,0.17,0.118
-0.6,-0.6,0,1,0.8,0,-1.062,1.191,-0.462,0.191,0.214,0.036
-0.6,-0.6,0,1,0.8,1,-0.175,1.472,0.425,0.472,0.18,0.223
-0.6,-0.6,0,1,1,0,-1.211,1.175,-0.611,0.175,0.373,0.031
-0.6,-0.6,0,1,1,1,-0.137,1.578,0.463,0.578,0.215,0.334
-0.6,-0.6,0,1.2,0,0,-0.713,1.44,-0.113,0.44,0.013,0.194
-0.6,-0.6,0,1.2,0,1,-0.244,1.468,0.356,0.468,0.126,0.219
-0.6,-0.6,0,1.2,0.2,0,-0.774,1.497,-0.174,0.497,0.03,0.247
-0.6,-0.6,0,1.2,0.2,1,-0.278,1.566,0.322,0.566,0.104,0.321
-0.6,-0.6,0,1.2,0.4,0,-0.869,1.567,-0.269,0.567,0.072,0.321
-0.6,-0.6,0,1.2,0.4,1,-0.26,1.657,0.34,0.657,0.115,0.432
-0.6,-0.6,0,1.2,0.6,0,-0.98,1.621,-0.38,0.621,0.144,0.386
-0.6,-0.6,0,1.2,0.6,1,-0.241,1.762,0.359,0.762,0.129,0.581
-0.6,-0.6,0,1.2,0.8,0,-1.097,1.688,-0.497,0.688,0.247,0.473
-0.6,-0.6,0,1.2,0.8,1,-0.223,1.884,0.377,0.884,0.142,0.781
-0.6,-0.6,0,1.2,1,0,-1.214,1.72,-0.614,0.72,0.377,0.519
-0.6,-0.6,0,1.2,1,1,-0.174,1.976,0.426,0.976,0.182,0.954
-0.6,-0.6,0,1.4,0,0,-0.832,1.954,-0.232,0.954,0.054,0.91
-0.6,-0.6,0,1.4,0,1,-0.293,1.997,0.307,0.997,0.094,0.993
-0.6,-0.6,0,1.4,0.2,0,-0.91,2.026,-0.31,1.026,0.096,1.052
-0.6,-0.6,0,1.4,0.2,1,-0.318,2.085,0.282,1.085,0.079,1.177
-0.6,-0.6,0,1.4,0.4,0,-0.973,2.089,-0.373,1.089,0.139,1.187
-0.6,-0.6,0,1.4,0.4,1,-0.312,2.17,0.288,1.17,0.083,1.368
-0.6,-0.6,0,1.4,0.6,0,-1.045,2.161,-0.445,1.161,0.198,1.348
-0.6,-0.6,0,1.4,0.6,1,-0.303,2.272,0.297,1.272,0.088,1.618
-0.6,-0.6,0,1.4,0.8,0,-1.164,2.237,-0.564,1.237,0.318,1.531
-0.6,-0.6,0,1.4,0.8,1,-0.28,2.379,0.32,1.379,0.102,1.902
-0.6,-0.6,0,1.4,1,0,-1.251,2.279,-0.651,1.279,0.424,1.637
-0.6,-0.6,0,1.4,1,1,-0.237,2.473,0.363,1.473,0.132,2.168
-0.6,-0.6,0,1.6,0,0,-0.973,2.556,-0.373,1.556,0.139,2.421
-0.6,-0.6,0,1.6,0,1,-0.331,2.597,0.269,1.597,0.072,2.551
-0.6,-0.6,0,1.6,0.2,0,-1.03,2.624,-0.43,1.624,0.185,2.637
-0.6,-0.6,0,1.6,0.2,1,-0.343,2.676,0.257,1.676,0.066,2.808
-0.6,-0.6,0,1.6,0.4,0,-1.092,2.701,-0.492,1.701,0.242,2.892
-0.6,-0.6,0,1.6,0.4,1,-0.342,2.772,0.258,1.772,0.067,3.138
-0.6,-0.6,0,1.6,0.6,0,-1.16,2.769,-0.56,1.769,0.314,3.13
-0.6,-0.6,0,1.6,0.6,1,-0.324,2.861,0.276,1.861,0.076,3.465
-0.6,-0.6,0,1.6,0.8,0,-1.202,2.854,-0.602,1.854,0.363,3.437
-0.6,-0.6,0,1.6,0.8,1,-0.314,2.964,0.286,1.964,0.082,3.856
-0.6,-0.6,0,1.6,1,0,-1.299,2.892,-0.699,1.892,0.488,3.581
-0.6,-0.6,0,1.6,1,1,-0.296,3.049,0.304,2.049,0.092,4.198
-0.6,-0.6,0,1.8,0,0,-1.07,3.207,-0.47,2.207,0.221,4.872
-0.6,-0.6,0,1.8,0,1,-0.375,3.226,0.225,2.226,0.051,4.957
